row_id,target_rapid_surge_next,slice_lowflow
355054570893670507,0,0
355085415927666370,0,0
355104181456296252,1,1
355108156312229681,0,0
355116704045914859,0,0
355122858070868184,0,0
355148640319736211,0,0
355181248368123605,1,0
355187176949156312,0,1
355201923375165398,0,0
355205854260190246,0,1
355207706953640914,1,1
355219804874012913,0,1
355311051086204739,0,0
355328302967244235,1,0
355353835102936898,0,0
355362876894061150,0,1
355366149128710842,0,0
355373102188609803,0,0
355374715164521033,0,1
355392302119539709,1,0
355448108930078157,0,0
355455184254600437,0,1
355455642735386770,1,0
355464767780030846,0,0
355475784395602672,1,1
355522124424020382,0,0
355575352597403375,0,0
355602161718235256,0,0
355607898537508801,0,0
355617708422172495,0,0
355631475013373614,0,1
355636058601645328,0,0
355649358859428198,0,0
355650810318499925,0,0
355664792388759212,0,0
355678694648419080,0,1
355724379126911679,0,1
355725154707666028,0,1
355743529417701916,0,0
355745185946746337,0,0
355750417251180843,0,0
355778933887470327,0,0
355787676906406291,0,1
355832214764971789,0,1
355834269095275858,0,1
355881444272107302,0,1
355894721294025167,1,1
355929534735707761,0,0
355944235832832222,0,0
355948503638227743,0,1
355967068545350373,0,0
355977825459693090,1,0
355979661303024690,0,0
356021409547323076,0,0
356038514225878501,0,0
356071227806687409,0,0
356135138363803094,0,1
356149591340897754,0,1
356177019559473964,0,1
356208469752957675,0,1
356214291394883203,0,0
356216626486947826,0,0
356233496895360233,0,0
356261071437129463,0,1
356263866514114587,0,0
356283446039945439,0,0
356284586075326602,0,0
356292001910485821,0,0
356344622752499385,0,0
356352718363819571,0,1
356371454499416054,0,1
356383959916410949,0,0
356404851269261448,0,1
356424402677892508,1,0
356451961925031362,0,0
356456525736791732,0,1
356463607390051834,0,0
356479393354798896,0,0
356498337346019390,1,0
356506334795486301,0,0
356520790821754752,0,0
356544317489812713,0,0
356555264418345307,0,0
356557091836892370,0,0
356567479651176973,0,0
356604812080160497,0,0
356632697814384581,0,1
356671977702069222,0,1
356672278700560542,0,1
356689641374591226,0,0
356695467919748328,0,1
356708494691479808,0,0
356725129520649013,0,0
356744168175171710,0,1
356764821364354576,0,0
356810855006379419,0,0
356816102496491940,0,0
356871079180438614,0,0
356872472175183354,0,0
356873579183153917,0,1
356900043271814151,0,0
356902047176964504,0,0
356912548237924023,0,0
356931787987144696,0,0
356957574897806429,0,1
356962585410478895,0,1
356974738666905097,1,0
357027226132504599,1,0
357040765721309057,0,1
357089506916242607,0,0
357102648657748078,0,0
357115883701677066,0,1
357131572711381323,0,0
357151949270855332,0,1
357161322607564188,0,0
357188682132951850,0,1
357189695877718212,0,1
357202452356967853,0,0
357212231655607048,0,0
357215267519987953,0,0
357237604115649335,1,1
357262506148439405,0,0
357323937003519369,0,1
357331557781689346,0,0
357350536328014015,0,1
357367892276261804,0,0
357402793243581498,0,0
357439991294048049,0,0
357448180292556514,0,0
357495085276181937,0,0
357512674191422687,0,0
357516364766353727,0,0
357518608941283593,0,0
357518927438584273,0,0
357519121498929368,0,1
357541524631891216,0,0
357560650009717621,0,1
357560994862980078,0,0
357573054424324010,0,0
357606818346660253,0,0
357621659909960726,0,1
357657396236521752,0,1
357663898844301735,0,0
357666662507849031,0,0
357666793847067083,0,0
357671535712639852,0,0
357680023345543408,0,1
357698327444801753,1,1
357698916771160540,0,1
357750523205428897,0,0
357769774628744901,0,1
357783796532002277,1,0
357789038722894822,0,0
357805177385391268,0,0
357811664543522675,0,1
357816012303601104,0,1
357834755361905872,0,1
357855622790839703,0,0
357858752810486300,0,0
357877857309520801,0,1
357909095914132826,0,1
357951237077118460,0,1
357956458472570038,0,0
357967493672768534,0,0
357972299879463686,0,1
358017411712950066,0,0
358024886267999005,0,0
358083241922269944,0,1
358090428803923823,0,0
358103008463703150,0,0
358195436562808948,1,0
358233989877780117,1,0
358245377430744833,0,1
358321119604186383,1,1
358356645514316890,0,1
358383615101332141,0,0
358396025360138684,0,0
358405676531387799,0,1
358406636998516148,0,0
358419025429115113,0,0
358441441326220534,0,1
358447754076603065,0,1
358460369494413691,1,1
358485417413511261,0,0
358522014408249379,0,1
358538989414125438,0,0
358549222393420959,1,1
358555296125135563,0,0
358565439734632296,0,0
358566647910038387,0,0
358579105883282616,0,0
358631797328830310,1,1
358650915804969475,0,1
358695557853221482,0,0
358727208117361613,0,0
358777871530099584,0,1
358778918909533258,0,0
358794801070144062,0,0
358801604807978943,0,0
358815715435767383,0,0
358839317436228925,0,0
358852186425546647,0,0
358859119841724690,1,1
358920456335730674,0,1
358933458122405386,0,0
358957873564306989,0,1
358977330897235007,0,1
359024831456011452,0,1
359026363336482631,0,0
359035192475470131,0,0
359087305878747134,0,0
359090140913678379,0,0
359131359195918180,0,1
359172772282864075,0,1
359180310195497542,0,0
359182961673953637,1,0
359197076775779560,0,1
359207245865211480,0,0
359212780115784380,0,0
359230576531897146,0,1
359265595398247843,0,0
359285309007642038,0,1
359293862385919566,0,1
359303036925461925,1,0
359318879555576464,0,0
359334012098909841,0,0
359358566503298748,0,0
359374310315944917,0,1
359390789082680366,0,0
359424584960995907,0,1
359441141783297452,0,0
359452746197260885,0,0
359460031714121703,0,0
359461634175672499,0,0
359483531995565621,0,0
359484966912487944,0,0
359491241825921485,1,0
359547687782116039,0,0
359556464378319406,0,0
359575527407693543,1,1
359663367973303223,0,1
359689423618441088,0,0
359713538310892155,0,1
359721515952476760,0,0
359725384313116960,0,0
359751444468590819,0,0
359777330410157741,0,1
359837665098843239,0,0
359882729533036166,0,0
359963326233846465,0,0
359996723080891592,0,0
360012482521905466,0,1
360025184301362216,0,0
360032899606778662,0,1
360036931406391514,0,1
360037362269633815,0,0
360042097320751409,0,0
360042656585656250,0,1
360077145152636801,0,0
360082892209978971,0,0
360091426798765546,0,0
360100431943391685,0,0
360102829184645981,0,0
360106017022070794,0,1
360130452247778270,0,1
360175619311731820,0,0
360234759088040912,0,0
360235880369734959,0,0
360240084423331039,0,1
360241251960186920,0,1
360243381918276824,0,1
360250113492937449,0,0
360294498711839152,0,0
360301989190247919,0,1
360348417976762596,0,1
360356181346031592,1,0
360360178073831622,0,0
360379627345171654,0,0
360401442202456211,0,0
360412947039412611,0,0
360466834247271728,0,0
360473251737854545,0,1
360481457319925480,1,1
360484253138850130,0,0
360507083951276654,0,0
360512022321468216,0,1
360523279702665018,1,0
360571627816921954,0,0
360597710929878133,0,0
360637582894907027,0,0
360658957870551988,0,1
360667436503287207,0,1
360704599070151891,0,1
360787060365695164,0,0
360803055600218018,1,0
360805417227411180,1,0
360821516723732106,1,0
360855013327176585,0,0
360876909573229246,0,1
360900332873360498,0,0
360904055903359918,0,0
360924150544442252,0,0
360952760765467103,0,0
360977826242035101,1,0
360998570085252621,1,1
361036671819757403,1,1
361037258718676608,0,0
361055428022212217,0,1
361089792834039176,1,0
361103740336294257,0,1
361123734841193963,0,1
361134102090445753,0,1
361136319369251942,0,0
361171281164297004,0,0
361171708022260061,0,1
361174428148135666,0,1
361200204146842773,0,0
361228485373329138,0,0
361273562405269364,0,0
361306410384617604,0,1
361316179117049726,1,0
361338845500434025,0,1
361352498035506992,0,0
361369126869488172,1,1
361411463308727458,0,0
361419665180678932,0,1
361457456770763992,0,0
361501947639136087,1,1
361514270064999162,0,0
361531499362909286,0,1
361553320926959572,1,0
361556850180073134,0,0
361575271319929202,1,1
361637639434352919,0,1
361657726321210654,0,0
361685959110297789,0,0
361690314687826185,0,0
361699031215721884,0,0
361702409298490962,1,0
361720118187072765,0,1
361736075500183073,0,1
361765927111480573,0,0
361785387319822606,0,0
361790587654935972,0,0
361894014964580461,0,0
361909438907587911,0,0
361909457744415368,0,0
361932157942924139,0,1
361942409569326369,0,0
361955344191120247,0,0
361980945772238953,0,1
361983217163004820,0,1
361983467593859661,0,0
361998174594005784,0,0
362024243720349956,0,0
362030066531187728,0,0
362041298778048736,0,0
362085306980913778,0,0
362100363715178511,0,0
362124052280112142,0,1
362162884133509129,0,0
362216032094362498,0,1
362216107124173095,0,0
362217272138049498,1,1
362222479906464865,0,0
362260721941973310,0,1
362260754313796233,0,0
362263486338814505,1,0
362264337471846474,0,1
362269533604822842,0,0
362296941947213981,0,0
362306738229374171,1,0
362326859171509351,0,0
362340262495186190,1,1
362364113352695936,0,0
362366834699760431,0,0
362406743292836308,0,0
362411669504396596,0,1
362449204469208724,0,0
362455694619312632,0,1
362472701468270292,0,1
362483449950825467,0,0
362517750538961970,0,0
362576028133753610,0,0
362583590546305308,0,0
362587541191934904,0,0
362597799114497082,0,0
362597829704080204,0,0
362609582227343893,0,1
362611613367256432,0,0
362613835121528627,0,0
362615759497423381,0,1
362631981244256046,0,1
362664146350746008,0,1
362690529173059404,0,0
362699831394546468,0,0
362707361178779564,0,0
362733254230766812,0,0
362759978191108200,0,0
362764253706595062,0,0
362765658249672155,1,0
362784493624940720,0,0
362806857326350921,0,1
362806877169735935,0,1
362816709214989449,0,1
362827894287638631,0,0
362843103029829800,1,0
362864649079132573,0,0
362881920651824088,1,1
362928789196287882,0,1
362935739277423242,0,0
362954426218605282,0,1
362954801496138719,0,0
362965378442435803,0,0
363019645300347784,0,0
363047904537792747,0,0
363051514810905414,0,0
363054372066663919,0,0
363080316384043583,0,0
363105933538260006,0,0
363133611129997575,1,0
363157667062852274,0,0
363167480271546151,0,0
363178691086789050,0,0
363218439001040532,0,0
363230483767119419,0,0
363259982313195783,0,0
363263118372660728,0,1
363266726266952771,0,0
363298363387176385,0,1
363318206043172718,0,0
363323063680710513,1,0
363326588002591871,0,0
363376583073643564,1,0
363399011914175218,0,1
363404884027492138,0,0
363440507036755514,0,1
363443495929973712,0,1
363445503896660874,0,1
363450845115135638,0,0
363457147901126213,0,1
363467211454191918,0,0
363467818311446379,0,1
363493788660622046,0,0
363506902267068408,0,0
363559514018812250,0,1
363579126607209218,0,0
363638399656895161,0,1
363655227387591235,0,0
363664448872340026,0,1
363670597905760204,0,1
363684417036325246,0,0
363707447696470001,0,0
363767118510132597,0,0
363776659882653348,0,1
363777779295593763,0,0
363819744232753956,0,1
363820664349150876,0,1
363832257295247614,0,0
363862438523158103,0,0
363867277751711135,1,1
363869466783177566,0,1
363889305455303790,0,0
363897116693167332,0,0
363925456340327877,0,1
363932444459547879,0,1
363948179124554626,0,0
363979132839248719,0,0
363985076952522140,0,0
364001656798794121,0,0
364007182134439240,0,0
364035706810557347,0,1
364073819409668330,1,0
364109097192353279,1,1
364118773225545878,1,0
364130733158099876,1,1
364140616771848898,0,0
364174708448201619,0,1
364185224653879907,0,0
364214167026535466,0,0
364223824318195908,0,0
364243523968768648,0,0
364249656594333705,0,1
364266871766739044,1,0
364271212545230682,1,0
364279845276820276,1,0
364309542845111553,0,0
364325764426710190,0,0
364331721626741337,0,1
364363140837871610,0,1
364421015903919694,1,0
364473277173939493,0,1
364478470180249817,0,1
364495429798447342,0,1
364504543794913228,0,0
364518985038566356,0,0
364526008839586507,0,0
364537556372082908,0,0
364570791427438737,0,0
364576289958982553,1,1
364590125771439278,1,0
364593575647347837,1,0
364666735738356297,0,0
364687229571214228,0,0
364723871684079394,0,0
364782350974803971,1,1
364794632919192108,0,0
364806072592040260,1,0
364830417124239040,0,0
364831391080273748,0,0
364833172160241437,0,1
364857701404792274,0,1
364870100525142199,0,1
364891094549889382,0,1
364897627668448323,0,0
364925778244139689,0,1
364954642079076276,0,0
364961431133957229,0,0
364966120802708305,0,0
365035935919939445,0,0
365084304367011811,0,1
365125502755216086,0,0
365149851970817933,0,0
365165212244500285,1,1
365177112307149225,0,0
365190432577707752,0,0
365191376900009424,0,1
365197105874424760,0,0
365200692299925581,0,0
365214248236706029,1,0
365233523833909157,0,1
365248902427423154,0,0
365251670746972851,0,0
365255237291157284,0,1
365258360046009504,0,0
365272206925998529,1,1
365283897809750189,0,0
365294450582122199,0,0
365297605282099082,0,0
365316773283147984,0,0
365332285587144970,0,0
365338542171733542,0,0
365352317380128591,0,1
365355174337025976,1,1
365356513551120790,0,0
365371858799596083,1,1
365372572472622163,0,1
365387351607238651,0,0
365442637656240692,0,0
365490315707183798,1,1
365503660834843724,0,1
365529835777065101,0,1
365546817934270744,0,0
365558610658300966,1,1
365561702237319346,1,0
365583286619498179,1,1
365593244829883644,0,0
365595138481837979,0,1
365599115838016754,0,1
365620118933073899,1,1
365628602896140050,0,1
365629898055631452,1,0
365633188560537031,1,0
365635134117837384,0,0
365717989936503141,0,0
365800054295110830,0,1
365833293371258388,0,1
365837972878431386,0,1
365850008060915449,0,0
365853163018791496,0,0
365892223894517727,0,0
365892507143665514,0,0
365893517342364192,0,0
365902150376071027,0,1
365924584246314808,0,0
365962578290159366,0,1
365964341489734537,0,0
365981072552437229,0,0
365994061565992245,0,0
366000667706605274,0,0
366017501314626622,0,0
366019378686229496,0,0
366027732888794736,0,1
366037818469808795,0,0
366039301241053234,0,0
366066430153746976,1,0
366086740035830455,0,1
366116466614159148,0,0
366154628759351236,0,0
366157351953200890,0,1
366184951851113021,0,0
366189484495062079,0,1
366194669432544517,0,0
366195308927708695,0,0
366198869165493720,0,1
366202400426310660,0,0
366209348868092135,0,1
366230511512609559,0,0
366257800750583801,1,0
366261030130125882,0,0
366288941236336661,0,0
366319164537134475,0,0
366343945547742068,0,0
366393754804613203,0,0
366404654755591571,0,1
366423979806162788,0,0
366488125297158456,0,1
366497388160218707,1,0
366507905100086293,0,1
366545926646550225,0,0
366564967968347390,0,0
366565487850558211,0,0
366566851299759272,0,0
366569464457988480,1,0
366624801409482917,0,1
366624976392693782,0,0
366649129047525944,0,0
366668480911521216,0,0
366675710683345331,0,0
366699859698033857,0,0
366711399996935908,1,0
366729251438822498,0,1
366734646759931985,1,1
366748930048391626,0,0
366756898575876458,0,0
366766417556815344,0,0
366782446496592578,0,0
366813896875881350,0,0
366820314035767974,0,0
366828542342641278,0,1
366866528628419746,0,0
366899087565592022,1,0
366978375626804356,0,0
367000694545004489,0,0
367025400554070867,0,1
367050571848774692,1,0
367060333316167673,0,0
367067320284741065,0,1
367072190306458295,1,1
367082119624383662,0,1
367131973552096274,0,0
367134820167435392,0,0
367147583554345991,0,1
367184937787878804,1,0
367185223501463062,0,0
367201091390001034,0,0
367224422884632085,0,0
367299393539277493,0,0
367311871499672999,0,0
367333384767418400,0,0
367351230189588393,0,1
367354152284608075,1,1
367358383945517777,0,0
367400228923209601,0,0
367406928683616639,0,1
367416933663284218,0,0
367438350844664659,0,1
367457852190275613,0,0
367469843293459070,0,0
367476733352341912,0,0
367488834246505058,0,1
367533545785050735,1,0
367555447794385283,0,0
367566463359203961,1,0
367578975531971193,0,0
367584504441587154,0,0
367611947047668168,0,1
367618491070866911,0,1
367626443138017102,0,0
367653580303414239,0,0
367669987106588599,1,1
367693410406550962,0,1
367694351811436521,0,1
367709828008759771,0,0
367736925557872577,1,1
367747910244989973,0,1
367805032256127166,0,0
367819351419328812,0,0
367819561094520727,1,1
367836899989567370,0,0
367841080424203001,0,1
367857292940139101,0,0
367865998187317477,0,1
367900255891786110,0,0
367901242673037244,0,0
367903912338652469,0,1
367920949074752551,0,0
367926688992860132,0,1
367928836507406654,1,0
367954425262747460,0,0
367955965025362595,1,0
367979412434481505,0,1
367991614139940663,0,0
367998989889840525,0,0
368017874408826805,0,0
368026503859794620,0,1
368072975702586685,1,0
368090149995995181,0,0
368094932081057416,0,0
368102802412965278,0,0
368114118527108274,0,0
368123322454463609,0,1
368161565478305836,0,0
368164218968442694,0,1
368207710838823953,0,0
368224589948523224,0,0
368229985180345146,0,1
368267131929951122,0,0
368270796382033402,0,0
368286243827904905,0,0
368288802003935312,0,1
368299651841851755,0,1
368332896897409995,0,0
368374016746265433,0,1
368401831133535201,0,0
368415940864312579,0,0
368426639315613285,1,0
368446288240179972,0,1
368458474782714867,0,0
368461800652416994,0,0
368463959973019567,0,0
368620896107905094,1,1
368622052265133272,0,0
368636890304768367,0,0
368669160402186405,0,0
368680809457283806,0,1
368711964587368109,0,0
368756853930183304,0,0
368761236753810224,0,0
368822044991026248,0,0
368850880960056880,0,0
368880121003546161,0,0
368881844060292558,1,0
368891323633011353,0,1
368891528452342893,0,0
368918960829822909,0,1
368993343616969428,0,0
369007101256871718,0,0
369072287790578862,0,0
369119047656487225,0,1
369140830848816780,0,1
369172361560575595,0,0
369199999282478348,0,0
369213403061454543,0,0
369226155885755915,1,0
369227493759238831,0,0
369274484965202347,0,0
369282355101370156,1,0
369304434325629371,0,0
369306528820371274,0,1
369318292537775260,0,0
369336716107547402,0,0
369346352282542231,0,1
369347960602322514,0,1
369364432988531098,0,1
369365407845830308,1,0
369388317620590906,0,0
369463561205090935,0,0
369498388712443396,0,1
369502880643631484,0,0
369504560856932745,0,1
369518326292564699,1,1
369560428383829395,0,0
369574499357336483,0,0
369589746317441908,0,1
369594127125141887,0,0
369600576343804134,0,0
369607500377782048,0,0
369612378780681666,0,0
369616219799559398,0,0
369671269735015163,0,0
369704815454434970,0,1
369717077120377318,0,0
369717991761707980,1,0
369720321677288107,0,0
369729037321482057,0,0
369743613715080474,0,1
369788563405942044,0,0
369795476031534574,0,1
369806373725479128,0,0
369807990126392949,1,0
369822190824919703,0,0
369825053916869901,0,1
369825745117389350,0,0
369841565429359612,0,1
369891150706761264,0,1
369894046511253108,0,0
369910583246873953,0,0
369910717845390308,0,0
369964907083517482,0,0
370018819070347974,0,1
370028177624203078,1,1
370044368449317913,0,0
370050258619761539,1,0
370059406227149175,0,1
370070683967570193,0,1
370070890204450149,0,0
370097317949472001,0,0
370098713032588312,0,1
370139045050513572,0,0
370157213654916036,0,0
370167566182828465,0,1
370207348614762225,1,0
370212736940445622,0,0
370212841977176692,0,1
370216713514120012,0,0
370219636784900553,0,0
370235882634595585,1,1
370300159823936500,0,1
370307403765275221,1,1
370325149821192273,0,1
370363045881075019,0,0
370366482862134547,0,1
370367695523921832,0,0
370374681654206744,0,0
370388544856083110,0,0
370399066010379938,0,1
370428031902514772,0,0
370473578522617813,0,0
370485996989693501,1,0
370512592528355788,0,1
370537670155256751,0,1
370540567868283161,0,1
370560649550476541,0,0
370613953868479504,0,0
370617734494984316,0,0
370634556153658353,0,0
370636931807892579,1,1
370669755208539915,0,0
370777172411336304,0,0
370785798404634648,0,0
370789936384169777,0,1
370821328720693413,0,0
370834162439571454,0,0
370903643828454711,0,0
370927166957252110,1,1
370940246804167058,0,1
370944997336307812,0,0
370948248476972058,1,0
370971233405831148,0,0
371047680650325863,0,0
371065555040766773,0,0
371084530734001876,0,0
371105546881407068,0,0
371145729239979996,0,0
371147606802805661,0,0
371160204274735691,0,1
371160679454628448,1,0
371232711077826406,0,0
371242425684743854,1,1
371260158059907033,0,0
371336004160338406,0,0
371339934795035626,0,0
371341210212877936,0,1
371341555859418445,0,0
371355622442297331,0,0
371365929800634360,0,1
371387013412599807,0,0
371416213208746522,0,0
371439969767267577,0,0
371474400060555005,0,0
371500031716630513,0,1
371512878328817314,0,0
371593902724885494,1,0
371617659157499143,0,1
371628621529081426,0,0
371719137966864345,1,0
371721460082795641,0,0
371783657085151442,0,0
371811613532918412,0,1
371825865445084027,0,0
371832646860823778,0,1
371837506838494774,1,1
371852186327871416,0,0
371864918071649978,1,0
371867240703269965,0,1
371891034045874268,0,1
371902893053570162,0,0
371925698997788931,0,0
371930021784968047,0,1
371933230564277495,1,0
371962282426554205,0,0
371986138163868552,0,1
371988447107141388,0,1
371988484339598652,0,0
371999816258968297,0,0
372007266482805409,0,0
372013873362228395,1,0
372037260941577052,0,0
372044322264543229,0,0
372125259672830105,0,0
372138060642652477,0,0
372168066424726482,0,0
372194730568528673,0,0
372194848181195557,1,1
372208478514704967,0,1
372259157611391946,0,1
372269050515353018,0,0
372281567271036939,0,1
372284917483375371,1,0
372314429506944178,0,0
372322034845620185,0,1
372322236300922092,0,0
372323020483326887,0,1
372325224710336901,0,0
372331468470884702,1,1
372376485630374706,0,1
372420258922868561,0,1
372458840490923758,0,0
372528162619848251,0,1
372530850441341156,0,0
372560804989026917,0,0
372565741321750633,0,1
372583291201078522,0,1
372586722292295821,0,1
372603700668463473,0,1
372629815808525093,0,0
372710612195604309,0,0
372718971540640250,0,0
372721430145945669,0,0
372733567826881979,0,0
372752039876452058,0,1
372791867789491682,0,0
372796036549957611,0,0
372809078127419930,0,0
372812995691031873,0,0
372813705979993676,0,0
372816856585720841,0,0
372841919274613253,0,1
372842597291970576,0,0
372861696251869670,1,0
372925226589565918,0,0
372937664256501321,1,1
372950668484400294,0,0
372962314499381346,1,0
372973496563884921,0,0
372974007314133905,0,1
372980565693392958,1,0
372990407631437189,0,1
373009403824298466,0,0
373044369567412609,0,0
373052608063577846,0,1
373053366339176919,0,1
373074848622807862,0,0
373090395554217593,0,0
373095877851360449,0,0
373107890665037310,0,0
373123960568803865,0,0
373136199352934610,0,1
373153312967666199,1,1
373183092899683010,0,1
373206794566992656,0,1
373208323289375650,0,1
373232577015449400,0,1
373250932334408906,0,0
373266716778080679,0,0
373267040874628773,0,1
373293882098238102,0,0
373295477448854413,0,0
373302931840326887,0,0
373317612517784442,0,1
373338261496691201,0,0
373362135841340757,0,0
373386041158793618,0,0
373390780728328191,0,0
373397920306709773,0,0
373414466752676253,1,0
373416110857002753,0,0
373431547190357105,0,0
373453110510302170,0,1
373460765261492424,0,0
373464648666673534,1,0
373468158530965888,0,0
373514397898038026,0,0
373518290775943008,0,0
373519833274260904,0,0
373553791370757847,0,0
373569361252058780,0,0
373571853416533645,0,0
373579667481721283,0,1
373610005185718777,0,1
373641473023126339,0,1
373644532697808482,0,0
373645730980419337,0,1
373667999898791764,0,1
373672806427520272,0,0
373678377533052586,0,0
373679902649751171,0,0
373694600718561718,0,0
373698538833890269,0,1
373720575934627849,0,0
373728911676243376,0,1
373735544553933889,0,0
373740031646169115,0,0
373742318754070700,0,0
373793962093964599,1,1
373794949525742607,0,0
373823797572660092,1,1
373829406955126064,0,1
373843366966874819,0,1
373879981310678869,0,0
373881027995239054,0,0
373887767023611594,0,0
373919594128156246,0,1
373920141951455523,0,0
373941425855365127,1,1
373942574300919002,0,0
373961051854973119,0,0
373989068381142520,1,1
374004493835009390,0,0
374010558337391356,0,0
374050538439065167,1,1
374060268108213768,0,0
374064651244550279,0,1
374099637165806367,0,1
374118135111368055,1,0
374138492799016019,0,0
374177937401514115,0,0
374192771132639831,0,0
374213597286217872,0,0
374285774766184368,0,0
374374313066714701,0,1
374392665097594115,0,0
374392752901114419,0,0
374394283122011525,0,1
374425967572848850,0,0
374429178490846113,0,0
374462843279095046,0,0
374472131681732737,0,1
374476993838678680,0,0
374483943400655812,0,1
374499105920533724,0,0
374502325499418918,0,0
374506512406074841,0,0
374507284654223604,0,1
374513367539479588,0,0
374529459632557274,0,1
374572318992966158,0,1
374599427945492860,0,0
374637242405725025,0,0
374639345588389979,0,1
374665043279877937,0,1
374671591212143871,0,0
374683825940600114,0,0
374688845652313504,0,0
374691159171294688,0,0
374694478073955980,1,0
374729274655643642,0,0
374744915868947257,0,1
374753293506385880,0,0
374787867283666386,0,0
374830603799047380,0,0
374836565132749435,0,1
374849456104218040,1,1
374856218622040076,0,0
374857624083224591,0,0
374869536268978440,0,1
374871959842702012,0,0
374882848314684502,0,1
374894308853851491,0,1
374896328443638789,0,0
374901560796018730,0,0
374902270523542984,0,0
374902673371982413,0,1
374928949153622734,0,1
374941460276981454,0,0
374966322364342781,0,0
374981325197456439,0,0
374983231801203530,0,0
374998982183345546,0,0
375009566349010289,1,0
375034874879840456,0,0
375056963222196309,0,1
375061721527443910,0,0
375106398906121138,0,1
375116634633321497,0,1
375140161859096063,0,1
375154604374741635,0,0
375157003346408857,0,1
375162219932315921,0,0
375173756273619547,1,0
375193078032323283,0,0
375198213710721900,0,1
375203008750258666,0,0
375224756308607069,0,1
375230506737005511,0,0
375245145586757764,0,0
375268703747201031,0,0
375280045978029078,0,1
375357145657067502,1,1
375359446106401219,0,1
375359538245277057,0,0
375373655474930674,0,0
375478830672204360,0,0
375491036964326748,0,0
375514349214997668,0,0
375520727641459582,0,0
375555421658168482,1,0
375556543853924348,0,1
375612865546795999,0,0
375616974096524309,0,0
375621604706897309,0,0
375623552968509455,0,1
375631496975616725,0,1
375643596852555256,0,0
375656788281595171,0,0
375664520505526851,0,0
375682353850758993,0,0
375699543710873318,0,0
375747413201692864,0,0
375807833753645541,1,1
375811272334144294,0,1
375816066428776200,1,0
375825163901971529,0,0
375863385574252960,0,0
375864950746006574,0,1
375865553876023324,0,0
375890602441686674,0,1
375913803450991493,0,0
375926676115606137,0,1
375942736002149085,0,1
375944440277447043,0,1
375954468470032006,0,1
375959840650738997,0,0
375960030492034666,0,1
375977196181528884,0,0
375997821593851445,0,1
376014346635714981,0,1
376035441642048989,0,0
376050944212970663,0,0
376051887805449546,0,0
376164900271329073,0,0
376178172799206784,0,0
376196774683502612,0,0
376245590095845471,0,1
376296675881874211,0,0
376308117384059754,0,1
376310772627682914,1,0
376346623459578756,0,0
376356835156928781,0,0
376358252170993075,0,1
376366725144144205,0,0
376376751095281260,0,1
376401676974179449,0,1
376418309621102407,1,0
376427378001328403,0,1
376522676046976526,0,1
376524464745676046,0,0
376529266069252234,0,0
376529782166499451,0,1
376544102624538092,0,1
376554452476296738,0,0
376564567538585442,0,0
376572895620075137,0,0
376584654459263417,0,0
376601494329432951,0,0
376615021853100133,0,1
376649251347811931,0,0
376653272088571638,0,1
376704265039624734,0,0
376704730875282666,1,0
376718588077186040,0,0
376771301479005986,0,0
376771378786306667,0,0
376845655097857473,0,0
376913661161982170,0,1
376920758738154728,0,0
376953743340903324,0,0
376991099807459797,0,0
377004736972377008,0,0
377099720468770291,0,0
377105907377574855,0,0
377168687765723833,0,1
377169520662194858,0,0
377201069325869829,0,1
377206376732014018,0,0
377212683582098931,0,1
377228851795682672,0,0
377251767815389215,0,1
377252206636402083,1,1
377271511308954185,0,0
377315475543602443,0,0
377328636813705768,0,0
377344275906366846,0,0
377362342972986809,0,0
377366852474969651,1,1
377393417925957747,0,0
377412721514122981,0,1
377423911016262105,0,1
377439095304854945,0,1
377468514144782622,0,0
377535537168099105,0,0
377550040824962309,0,0
377564676631600330,1,0
377569238006250299,0,0
377572828210173371,0,0
377579837094169882,1,1
377585039543955298,0,1
377592092170856952,1,1
377612491772502238,0,0
377616323666231770,0,0
377656855671258310,0,0
377672945331628181,0,1
377682996394365203,0,0
377695173295276044,0,0
377715813421265983,0,0
377734846552827509,0,0
377745111664952823,1,1
377776009798820867,0,0
377799575935809027,0,1
377809897807595455,0,1
377830932991059441,0,1
377868075811143622,0,0
377872384406444044,0,0
377877282002863590,0,0
377892939108459378,0,1
377900403862371294,0,0
377916967033360487,0,1
377961726182174452,0,0
377994436517579998,0,0
377997488025356855,0,0
378005219236373671,0,1
378057271301942601,0,0
378082797285693448,0,0
378101288818917331,0,1
378144108696765859,0,1
378148758117224642,0,1
378160364022978368,0,0
378203821403740226,1,0
378207564056204771,0,0
378229740488109685,1,1
378249427424446102,0,1
378264281966290960,0,1
378279635643134639,0,0
378297614477297067,0,0
378299546821214734,0,0
378319783079282848,0,0
378328590759608866,0,1
378342101934950138,0,0
378343933662401683,0,0
378357508465542471,0,0
378412534111622924,0,0
378480496713666844,1,0
378484599857186725,0,0
378508532863982544,0,0
378520598015475532,0,0
378595029270388838,0,0
378599418354652862,0,0
378621145962745867,0,0
378625774929389762,0,1
378640825499275575,0,0
378645104926801995,0,0
378653715247108259,0,0
378660751931782903,1,1
378677886380666729,0,0
378685023497424107,0,0
378716495092350704,0,0
378725006335151369,0,0
378777476921345545,1,1
378816145858325135,0,0
378817900288634333,0,1
378828139252329117,0,0
378836094415882362,0,1
378872322793172535,0,0
378875497293110326,0,0
378877623360317967,1,0
378891917908276332,0,0
378922691780725441,0,1
378933523274486367,0,0
